evidence_id,car_id,car_code,theme,source_name,source_url,download_date,source_version,geometry_operation,area_ha,percent_of_property,confidence,interpretation,limitation,created_at
EV-CAR04-DESM-250,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,26.911,0.2998,Alta,Sobreposição de 26.91 ha (0.30%) com Desmatamento.,,2026-06-15T14:15:17.458187+00:00
EV-CAR04-DESM-251,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,6.1959,0.069,Alta,Sobreposição de 6.20 ha (0.07%) com Desmatamento.,,2026-06-15T14:15:17.474822+00:00
EV-CAR04-DESM-252,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,6.5205,0.0726,Alta,Sobreposição de 6.52 ha (0.07%) com Desmatamento.,,2026-06-15T14:15:17.493279+00:00
EV-CAR04-DESM-253,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,1.8425,0.0205,Alta,Sobreposição de 1.84 ha (0.02%) com Desmatamento.,,2026-06-15T14:15:17.510234+00:00
EV-CAR04-DESM-254,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,10.3586,0.1154,Alta,Sobreposição de 10.36 ha (0.12%) com Desmatamento.,,2026-06-15T14:15:17.528187+00:00
EV-CAR04-DESM-255,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,7.8458,0.0874,Alta,Sobreposição de 7.85 ha (0.09%) com Desmatamento.,,2026-06-15T14:15:17.545141+00:00
EV-CAR04-DESM-256,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,0.2071,0.0023,Alta,Sobreposição de 0.21 ha (0.00%) com Desmatamento.,,2026-06-15T14:15:17.565088+00:00
EV-CAR04-DESM-257,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,66.9837,0.7463,Alta,Sobreposição de 66.98 ha (0.75%) com Desmatamento.,,2026-06-15T14:15:17.584039+00:00
EV-CAR02-APP_-006,CAR_02,PR4109401014658F643104BEAAF9A030A42F1D57A,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,17.9078,11.1404,Alta,Sobreposição de 17.91 ha (11.14%) com APP (FBDS).,,2026-06-15T14:15:17.689837+00:00
EV-CAR02-APP_-007,CAR_02,PR4109401014658F643104BEAAF9A030A42F1D57A,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7848,0.4882,Alta,Sobreposição de 0.78 ha (0.49%) com APP (FBDS).,,2026-06-15T14:15:17.718769+00:00
EV-CAR02-APP_-008,CAR_02,PR4109401014658F643104BEAAF9A030A42F1D57A,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7847,0.4881,Alta,Sobreposição de 0.78 ha (0.49%) com APP (FBDS).,,2026-06-15T14:15:17.743693+00:00
EV-CAR03-APP_-008,CAR_03,MT5103254B043C12A67EA4522B06A3CF62467D760,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,5.3745,5.3045,Alta,Sobreposição de 5.37 ha (5.30%) com APP (FBDS).,,2026-06-15T14:15:17.770135+00:00
EV-CAR03-APP_-009,CAR_03,MT5103254B043C12A67EA4522B06A3CF62467D760,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,4.4929,4.4343,Alta,Sobreposição de 4.49 ha (4.43%) com APP (FBDS).,,2026-06-15T14:15:17.798060+00:00
EV-CAR03-APP_-010,CAR_03,MT5103254B043C12A67EA4522B06A3CF62467D760,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.9749,0.9622,Alta,Sobreposição de 0.97 ha (0.96%) com APP (FBDS).,,2026-06-15T14:15:17.821997+00:00
EV-CAR03-APP_-011,CAR_03,MT5103254B043C12A67EA4522B06A3CF62467D760,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.991,0.9781,Alta,Sobreposição de 0.99 ha (0.98%) com APP (FBDS).,,2026-06-15T14:15:17.842945+00:00
EV-CAR03-APP_-012,CAR_03,MT5103254B043C12A67EA4522B06A3CF62467D760,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7647,0.7548,Alta,Sobreposição de 0.76 ha (0.75%) com APP (FBDS).,,2026-06-15T14:15:17.876851+00:00
EV-CAR04-APP_-044,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,106.066,1.1817,Alta,Sobreposição de 106.07 ha (1.18%) com APP (FBDS).,,2026-06-15T14:15:17.910278+00:00
EV-CAR04-APP_-045,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,20.268,0.2258,Alta,Sobreposição de 20.27 ha (0.23%) com APP (FBDS).,,2026-06-15T14:15:17.935211+00:00
EV-CAR04-APP_-046,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,291.9084,3.2521,Alta,Sobreposição de 291.91 ha (3.25%) com APP (FBDS).,,2026-06-15T14:15:17.955157+00:00
EV-CAR04-APP_-047,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,12.8531,0.1432,Alta,Sobreposição de 12.85 ha (0.14%) com APP (FBDS).,,2026-06-15T14:15:17.975104+00:00
EV-CAR04-APP_-048,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,39.3444,0.4383,Alta,Sobreposição de 39.34 ha (0.44%) com APP (FBDS).,,2026-06-15T14:15:17.999041+00:00
EV-CAR04-APP_-049,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,80.8506,0.9007,Alta,Sobreposição de 80.85 ha (0.90%) com APP (FBDS).,,2026-06-15T14:15:18.024971+00:00
EV-CAR04-APP_-050,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.0014,0.0,Alta,Sobreposição de 0.00 ha (0.00%) com APP (FBDS).,,2026-06-15T14:15:18.046614+00:00
EV-CAR04-APP_-051,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,1.6997,0.0189,Alta,Sobreposição de 1.70 ha (0.02%) com APP (FBDS).,,2026-06-15T14:15:18.069547+00:00
EV-CAR04-APP_-052,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.3284,0.0037,Alta,Sobreposição de 0.33 ha (0.00%) com APP (FBDS).,,2026-06-15T14:15:18.090492+00:00
EV-CAR04-APP_-053,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.0005,0.0,Alta,Sobreposição de 0.00 ha (0.00%) com APP (FBDS).,,2026-06-15T14:15:18.109440+00:00
EV-CAR04-APP_-054,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.645,0.0072,Alta,Sobreposição de 0.65 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.136879+00:00
EV-CAR04-APP_-055,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7777,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.161418+00:00
EV-CAR04-APP_-056,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7413,0.0083,Alta,Sobreposição de 0.74 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.180367+00:00
EV-CAR04-APP_-057,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7923,0.0088,Alta,Sobreposição de 0.79 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.203841+00:00
EV-CAR04-APP_-058,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7838,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.230769+00:00
EV-CAR04-APP_-059,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7849,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.253222+00:00
EV-CAR04-APP_-060,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7826,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.273167+00:00
EV-CAR04-APP_-061,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7866,0.0088,Alta,Sobreposição de 0.79 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.289927+00:00
EV-CAR04-APP_-062,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7836,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.310935+00:00
EV-CAR04-APP_-063,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7783,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.330882+00:00
EV-CAR04-APP_-064,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7826,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.348835+00:00
EV-CAR04-APP_-065,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7836,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.368733+00:00
EV-CAR04-APP_-066,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7907,0.0088,Alta,Sobreposição de 0.79 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.390187+00:00
EV-CAR04-APP_-067,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7909,0.0088,Alta,Sobreposição de 0.79 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.407141+00:00
EV-CAR04-APP_-068,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7844,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.426091+00:00
EV-CAR04-APP_-069,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7834,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.444043+00:00
EV-CAR04-APP_-070,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7737,0.0086,Alta,Sobreposição de 0.77 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.464629+00:00
EV-CAR04-APP_-071,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7822,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.487126+00:00
EV-CAR04-APP_-072,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7846,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.508070+00:00
EV-CAR04-APP_-073,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.8509,0.0095,Alta,Sobreposição de 0.85 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.527020+00:00
EV-CAR04-APP_-074,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.0468,0.0005,Alta,Sobreposição de 0.05 ha (0.00%) com APP (FBDS).,,2026-06-15T14:15:18.547965+00:00
EV-CAR04-APP_-075,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7813,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.569907+00:00
EV-CAR04-APP_-076,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.991,0.011,Alta,Sobreposição de 0.99 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.597832+00:00
EV-CAR04-APP_-077,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7798,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.628691+00:00
EV-CAR04-APP_-078,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7832,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.655130+00:00
EV-CAR04-APP_-079,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7915,0.0088,Alta,Sobreposição de 0.79 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.686014+00:00
EV-CAR04-APP_-080,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7835,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.711940+00:00
EV-CAR04-APP_-081,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7814,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.738868+00:00
EV-CAR04-APP_-082,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7816,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.842103+00:00
EV-CAR04-APP_-083,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.8693,0.0097,Alta,Sobreposição de 0.87 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:18.980752+00:00
EV-CAR04-APP_-084,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.6794,0.0076,Alta,Sobreposição de 0.68 ha (0.01%) com APP (FBDS).,,2026-06-15T14:15:19.015647+00:00
EV-CAR04-IBAMA-209,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,138.7706,1.546,Alta,Sobreposição de 138.77 ha (1.55%) com Embargos IBAMA.,,2026-06-15T19:32:25.675686+00:00
EV-CAR04-IBAMA-210,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,25.5954,0.2852,Alta,Sobreposição de 25.60 ha (0.29%) com Embargos IBAMA.,,2026-06-15T19:32:25.691645+00:00
EV-CAR04-IBAMA-211,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,66.4633,0.7405,Alta,Sobreposição de 66.46 ha (0.74%) com Embargos IBAMA.,,2026-06-15T19:32:25.707601+00:00
EV-CAR04-IBAMA-212,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,60.357,0.6724,Alta,Sobreposição de 60.36 ha (0.67%) com Embargos IBAMA.,,2026-06-15T19:32:25.724558+00:00
EV-CAR04-IBAMA-213,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,44.4755,0.4955,Alta,Sobreposição de 44.48 ha (0.50%) com Embargos IBAMA.,,2026-06-15T19:32:25.740545+00:00
EV-CAR04-IBAMA-214,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,12.0762,0.1345,Alta,Sobreposição de 12.08 ha (0.13%) com Embargos IBAMA.,,2026-06-15T19:32:25.756470+00:00
EV-CAR04-IBAMA-215,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,0.0003,0.0,Alta,Sobreposição de 0.00 ha (0.00%) com Embargos IBAMA.,,2026-06-15T19:32:25.772428+00:00
EV-CAR04-IBAMA-216,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,44.0379,0.4906,Alta,Sobreposição de 44.04 ha (0.49%) com Embargos IBAMA.,,2026-06-15T19:32:25.787388+00:00
EV-CAR04-IBAMA-217,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,6.9045,0.0769,Alta,Sobreposição de 6.90 ha (0.08%) com Embargos IBAMA.,,2026-06-15T19:32:25.806337+00:00
EV-CAR04-IBAMA-218,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,74.5586,0.8306,Alta,Sobreposição de 74.56 ha (0.83%) com Embargos IBAMA.,,2026-06-15T19:32:25.824291+00:00
EV-CAR04-IBAMA-219,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,79.276,0.8832,Alta,Sobreposição de 79.28 ha (0.88%) com Embargos IBAMA.,,2026-06-15T19:32:25.840247+00:00
EV-CAR04-IBAMA-220,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,81.0407,0.9029,Alta,Sobreposição de 81.04 ha (0.90%) com Embargos IBAMA.,,2026-06-15T19:32:25.858199+00:00
EV-CAR04-IBAMA-221,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,0.0,0.0,Média,Sobreposição de 0.00 ha (0.00%) com Embargos IBAMA.,,2026-06-15T19:32:25.876150+00:00
EV-CAR04-IBAMA-222,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,13.7632,0.1533,Alta,Sobreposição de 13.76 ha (0.15%) com Embargos IBAMA.,,2026-06-15T19:32:25.893105+00:00
EV-CAR04-IBAMA-223,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,6.584,0.0734,Alta,Sobreposição de 6.58 ha (0.07%) com Embargos IBAMA.,,2026-06-15T19:32:25.910381+00:00
EV-CAR04-IBAMA-224,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,49.4062,0.5504,Alta,Sobreposição de 49.41 ha (0.55%) com Embargos IBAMA.,,2026-06-15T19:32:25.928377+00:00
EV-CAR04-IBAMA-225,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,14.8276,0.1652,Alta,Sobreposição de 14.83 ha (0.17%) com Embargos IBAMA.,,2026-06-15T19:32:25.946310+00:00
EV-CAR04-IBAMA-226,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,48.1169,0.5361,Alta,Sobreposição de 48.12 ha (0.54%) com Embargos IBAMA.,,2026-06-15T19:32:25.962563+00:00
EV-CAR04-IBAMA-227,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,32.0315,0.3569,Alta,Sobreposição de 32.03 ha (0.36%) com Embargos IBAMA.,,2026-06-15T19:32:25.980077+00:00
EV-CAR04-IBAMA-228,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,22.79,0.2539,Alta,Sobreposição de 22.79 ha (0.25%) com Embargos IBAMA.,,2026-06-15T19:32:25.996041+00:00
